"photonchargeMean";"arrivalTimeMean";"phChargeShower_mean";"phChargeShower_kurtosis";"phChargeShower_variance";"phChargeShower_skewness";"arrTimeShower_mean";"arrTimeShower_kurtosis";"arrTimeShower_variance";"arrTimeShower_skewness";"numPixelInShower";"Size";"Length";"Width";"numIslands";"Delta";"COGx";"COGy";"M3Long";"M3Trans";"M4Long";"M4Trans";"Disp";"Concentration_onePixel";"Concentration_twoPixel";"ConcCore";"concCOG";"Slope_long";"Slope_trans";"Timespread";"Timespread_weighted";"Alpha";"Distance";"CosDeltaAlpha";"Theta";"ID";"confidence(proton)";"confidence(gamma)";"prediction(label)"
0.9019143;57.28039;7.862166;0.9675641;7.588568;1.20589;59.6757;1.456352;0.3235758;1.078387;13.0;102.2082;27.6492;10.5054;2.0;0.3502435;50.0132;103.4274;1.151046;-0.3648847;2.637352;2.416964;73.12834;0.1337453;0.2608378;0.3067356;0.1089901;-0.007656681;-0.0403389;0.5465212;0.5205575;-0.7701446;114.8849;0.71781;80.53049;4887.0;0.9724368685046693;0.02756313149533063;"proton"
0.8173101;56.90914;8.009707;4.234327;8.58192;1.763537;60.48727;0.9278755;0.3258296;-0.2642227;23.0;184.2233;16.18317;9.471711;1.0;0.2983763;124.0331;3.392381;-0.6087764;0.2893586;2.476448;2.405726;48.9119;0.09591037;0.1589306;0.2980373;0.1610773;0.01539412;-0.0108214;0.5582679;0.5173151;0.2710326;124.0795;0.963495;171.706;4888.0;0.8692894404030486;0.13071055959695146;"proton"
0.8216124;56.66978;10.26554;-1.344955;13.82762;0.09685475;60.55623;0.2033069;0.11519;-0.8165493;17.0;174.5141;12.95899;7.140831;1.0;0.6222799;-13.99244;-2.94714;0.08211222;0.1271192;2.052487;1.881999;52.95115;0.09544235;0.1821787;0.3023748;0.2246566;0.009757387;0.01424568;0.329263;0.3170131;0.4146904;14.29944;-0.9152411;66.28942;4889.0;0.5455853659065193;0.45441463409348065;"proton"
0.9256372;58.09688;9.137037;1.227741;16.67145;1.298519;61.51464;3.348957;1.810229;1.977261;26.0;237.563;17.55951;8.28684;1.0;0.374286;21.61608;-62.98168;0.003556274;0.04299555;2.329581;2.00566;62.28072;0.08672499;0.1601325;0.3508408;0.1502973;0.04769693;-0.03452559;1.31932;1.229216;-1.527125;66.58788;-0.04365713;93.13935;4890.0;0.9232874047631044;0.07671259523689558;"proton"
0.8431901;58.66216;8.912142;-0.8003649;7.409368;0.1321652;61.6337;1.408041;0.6656371;0.8787698;22.0;196.0671;18.21587;7.255713;1.0;0.03116786;73.99593;90.34146;0.2274288;0.03675054;2.09128;2.382868;70.96235;0.07474221;0.1400169;0.1850804;0.1294688;0.0264682;-0.02858737;0.7971078;0.8247345;-0.8533674;116.7775;0.6574495;88.18346;4891.0;0.9428465295022249;0.0571534704977751;"proton"
0.8463805;57.47249;7.589249;-1.411702;6.163742;0.3221864;61.20097;0.744505;0.4072239;-0.9058199;17.0;129.0172;13.39754;8.682306;1.0;-1.537246;145.6573;54.66656;0.01435423;-0.1579249;1.799839;1.788941;41.50869;0.09250426;0.1784558;0.2394945;0.1646466;0.02049049;-0.02243682;0.6190877;0.5898106;1.245304;155.5779;-0.3197749;173.3711;4892.0;0.9383472233875468;0.061652776612453136;"proton"
0.972533;57.6478;14.65513;0.6890828;97.72526;1.221973;62.03861;1.341327;0.449942;0.4507908;33.0;483.6194;20.86905;6.91343;1.0;1.322398;2.395033;-132.0991;-0.4044589;0.1799585;2.480966;2.412113;78.86922;0.08613435;0.1610563;0.4479066;0.198123;-0.01728147;9.214628E-4;0.6605357;0.4842036;-0.2665274;132.1209;-0.9646913;59.76277;4893.0;0.9007804090891126;0.0992195909108873;"proton"
0.9412933;57.5163;9.581511;0.2420659;13.60285;0.8607115;61.44382;7.813878;0.5555326;2.53247;28.0;268.2823;22.99996;7.474433;1.0;-0.7683316;121.5118;-61.58621;0.0457681;0.05869249;2.120479;2.696486;79.61233;0.07203399;0.1289211;0.3149099;0.1452563;-0.008180338;0.003422076;0.7319099;0.6123723;-0.2992324;136.2277;0.955563;64.56911;4894.0;0.9215644486189426;0.07843555138105739;"proton"
0.8267327;58.16616;7.736378;3.408145;10.65231;1.681041;59.92433;3.353532;0.6840542;-1.413704;11.0;85.10016;9.032766;7.813729;1.0;0.184157;51.53295;-13.97701;-0.2039055;0.2211853;2.853156;2.678004;15.91686;0.1865472;0.3105484;0.3772198;0.3772198;0.01667423;0.06068596;0.7885857;0.7034878;0.4490099;53.39477;0.9008773;68.08538;4895.0;0.5471050572554104;0.4528949427445897;"proton"
1.052455;58.26928;11.7319;-0.08041066;36.42205;0.9435545;63.59755;-0.2602789;3.09145;-0.3936891;27.0;316.7614;12.95355;10.96279;1.0;0.7528196;71.71736;113.8912;-0.5050034;0.1228853;2.376195;2.92357;18.12554;0.07784473;0.155371;0.4292066;0.1887676;0.1055736;-0.01602549;1.725384;1.534858;-0.2560045;134.5905;0.9674094;152.1945;4896.0;0.898984510949614;0.10101548905038597;"proton"
1.074321;57.52747;11.9758;0.5134558;51.23849;1.180833;61.21594;17.90291;0.8378852;-3.773321;30.0;359.2741;15.9467;9.820057;1.0;-1.430737;-21.13702;106.0861;-0.143364;0.3526078;2.409347;3.635769;45.31196;0.08432456;0.1633083;0.3928519;0.1993351;-1.778008E-4;0.03470639;0.8999754;0.7560788;-0.05660972;108.1713;-0.9983981;62.98415;4897.0;0.7962515125885086;0.2037484874114914;"proton"
0.8245141;57.86271;8.132977;0.03679949;4.533783;0.1446495;59.81674;-0.4976543;2.696067;-0.7296182;12.0;97.59572;14.39411;6.796383;1.0;0.8782767;17.13904;-61.57127;0.3023766;0.100028;1.760526;1.982412;62.25295;0.1258011;0.2302047;0.3932189;0.2152367;0.07984556;0.05512396;1.572067;1.529029;-0.9640078;63.91219;-0.5702322;111.7935;4898.0;0.8500221409358277;0.1499778590641722;"proton"
0.8937438;58.15203;10.87963;-0.8301018;21.19054;0.5903422;61.18997;-0.4330573;0.2331088;0.2542325;25.0;271.9908;20.04928;7.370825;1.0;-1.294485;-8.190343;13.75468;0.1089882;0.2169878;2.123895;2.509336;74.58108;0.0729509;0.1446036;0.4208586;0.1812423;-0.00417074;-0.04400791;0.4730586;0.4331118;-0.2607626;16.00853;-0.9661936;90.14295;4899.0;0.7283953868939986;0.27160461310600137;"proton"
0.7875286;57.03299;7.43752;-0.3269753;4.805293;0.6972051;60.47832;-0.1484069;0.4837326;0.2481217;13.0;96.68776;15.33979;5.057191;1.0;0.5535039;103.323;-49.16111;0.3563542;0.05146387;2.351892;2.571248;79.05777;0.1233306;0.2307805;0.3974958;0.3039649;-0.01130321;-0.03508409;0.6682233;0.6779813;0.9976051;114.4222;0.542316;97.62702;4900.0;0.9199866870916708;0.08001331290832925;"proton"
0.8216139;58.24238;8.896505;-0.5422937;13.78258;0.7525123;60.93857;1.687963;0.3739591;0.3710686;16.0;142.3441;16.08047;5.333407;1.0;-1.47148;-17.29095;136.7249;-0.0853314;-0.09794512;1.898713;2.169637;78.82285;0.1147162;0.2201338;0.3024182;0.2454783;-0.01564724;-0.02285103;0.5921036;0.5282461;-0.02648104;137.8139;-0.9996494;59.05559;4901.0;0.6586007264812097;0.3413992735187903;"proton"
0.7972444;56.37846;8.433669;1.971132;13.46566;1.309534;60.87872;1.407838;0.09450472;-1.278383;12.0;101.204;10.91702;5.648831;1.0;1.148731;-4.956953;51.90457;-0.1517468;0.003927711;2.075536;2.257905;56.91392;0.1714969;0.2810301;0.4683303;0.2968334;-0.002508598;-0.02392454;0.2943286;0.2549639;-0.5172778;52.14073;0.8691686;105.4345;4902.0;0.49899100427642784;0.501008995723572;"gamma"
0.8507728;56.40482;7.237794;2.529056;4.213667;1.353052;60.14396;-0.4739447;0.2220252;0.5958747;12.0;86.85353;11.95773;8.654984;1.0;0.2028859;-52.87743;-124.2667;-0.04398939;-0.03421451;1.751956;1.762984;32.5752;0.1420573;0.2406495;0.2303582;0.08263253;0.01868277;0.03084116;0.4511354;0.4314469;-0.965603;135.049;-0.5689211;119.5564;4903.0;0.9487093383040387;0.05129066169596128;"proton"
0.8155398;58.26196;10.70133;-0.4751;28.41091;0.869254;61.25703;2.291374;0.2029862;1.441212;12.0;128.416;8.921938;6.63972;1.0;-0.3618537;-90.39243;61.70724;-0.02947101;0.1060758;2.307782;2.616058;30.16887;0.1682929;0.2944143;0.5346846;0.4109199;-0.03320518;-0.0107348;0.4313591;0.391394;0.2371392;109.4467;-0.972014;80.43497;4904.0;0.771506892560611;0.228493107439389;"proton"
1.016605;57.96575;10.86397;1.400501;30.40878;1.26128;61.29675;0.4862165;0.8276827;0.9829245;28.0;304.1912;23.38731;6.742868;1.0;-0.9346372;-7.000037;117.5232;0.314542;0.4321255;1.939443;2.828844;83.93635;0.08987676;0.1536594;0.3379631;0.1342779;0.03029034;0.01708127;0.8933771;0.7609795;0.5766663;117.7315;-0.8382849;193.5815;4905.0;0.9186739894044769;0.08132601059552316;"proton"
0.874649;57.86353;7.173604;0.1542019;2.775846;0.6623992;61.19434;-0.4768063;2.393955;0.7881258;17.0;121.9513;20.83146;5.333335;1.0;0.09480108;-46.01756;153.4502;0.02580592;0.5088535;1.959314;2.844214;87.74464;0.08995549;0.1685776;0.3178968;0.1822108;-0.0634229;-0.04715012;1.501044;1.455494;1.374245;160.2017;-0.195288;197.1141;4906.0;0.9418524482344036;0.05814755176559644;"proton"
1.158214;57.80983;12.06623;0.3505802;50.24477;1.188995;62.39269;-0.8573076;2.033666;0.4339878;43.0;518.8479;21.58117;9.538541;1.0;-0.3986824;-92.89519;35.05364;-0.371861;0.07774346;2.337112;2.558882;65.81235;0.05698634;0.1108617;0.3552527;0.1474824;0.04645915;0.02525557;1.409387;1.298283;-0.03785639;99.28885;-0.9992835;33.61606;4907.0;0.37765827340716823;0.6223417265928317;"gamma"
0.8199951;56.99152;9.104443;0.5107396;13.31829;0.9476296;61.1012;1.562628;0.2997096;0.9349561;13.0;118.3578;10.77345;8.127184;1.0;1.364191;152.0058;-44.37274;0.2833266;0.649971;2.686313;3.595125;28.96942;0.1418854;0.2695875;0.4441698;0.3512615;-0.005102048;-0.03030436;0.52598;0.4674853;-1.493379;158.3499;-0.07734012;163.1671;4908.0;0.941267489598362;0.058732510401638;"proton"
0.7856615;57.10204;9.079879;0.74403;10.95861;0.9612605;60.13027;2.839162;0.3037781;1.482455;15.0;136.1982;17.33511;5.813121;1.0;-0.8104501;132.3767;2.362123;-0.03494399;0.3646769;1.80431;2.807745;78.39023;0.1240704;0.2262451;0.3881218;0.2334449;-0.01867315;0.03883191;0.5324718;0.4316157;-0.8282921;132.3977;0.6761351;194.188;4909.0;0.9456703826606336;0.05432961733936631;"proton"
0.8644606;57.18579;10.30826;1.500816;24.56936;1.218285;61.03584;0.7823429;0.6605052;0.6780274;16.0;164.9321;12.83748;6.749221;1.0;-1.509999;-107.4836;17.37905;-0.3941927;-0.1958454;2.313336;2.203908;55.93381;0.1391434;0.2442289;0.3759588;0.3244926;0.03122284;0.002531242;0.7869076;0.7392691;-1.349696;108.8795;-0.219303;110.9604;4910.0;0.9183969813113448;0.08160301868865512;"proton"
1.080199;58.81272;10.33859;-0.4577524;19.47516;0.867406;63.11675;2.514892;0.6889452;0.629911;32.0;330.8348;18.43117;9.359178;1.0;-0.7208854;-21.14461;11.92919;0.2878487;-0.008412;2.35725;2.681668;58.05116;0.06252478;0.1186031;0.3776614;0.1568547;0.01073423;0.01154053;0.8169551;0.7734205;-0.2072272;24.27757;-0.9786052;81.96166;4911.0;0.8564497775617435;0.14355022243825652;"proton"
0.9561707;57.65612;8.06681;0.005405908;8.894257;0.9080868;64.924;3.820697;4.371179;1.460881;25.0;201.6702;20.64353;7.997567;2.0;0.2992347;-17.853;135.4814;0.4642619;0.112114;2.692743;2.384227;72.24854;0.07169513;0.1421897;0.404058;0.1892928;-0.0254754;0.0204762;2.048495;1.777712;-1.402581;136.6527;0.1674229;143.4848;4912.0;0.9551411824416205;0.044858817558379574;"proton"
0.9115812;57.72909;8.231867;0.002808951;9.659079;0.8543347;61.20839;-0.6782572;1.130762;0.5574499;21.0;172.8692;18.56635;6.459488;1.0;-0.6254084;-106.7756;-31.94467;-0.3464464;0.1946741;2.1504;2.369366;76.90706;0.09075976;0.169054;0.3429052;0.1689023;-0.04385181;0.03336882;1.037746;0.9932836;-0.9161088;111.4518;-0.6089114;88.86907;4913.0;0.9409494867018067;0.05905051329819333;"proton"
1.178503;58.56211;9.70964;1.07401;21.42121;1.166003;63.32288;11.26565;0.8834942;-2.788062;47.0;456.3531;21.87616;11.45944;1.0;-0.7185537;-68.60275;-42.39386;0.1410336;0.07322514;2.464594;2.257392;56.15925;0.05076138;0.09972769;0.3067834;0.09273314;0.002945416;0.01548777;0.9298906;0.876171;-1.272076;80.64475;-0.2942978;111.0097;4914.0;0.9718550110868864;0.02814498891311363;"proton"
0.8084237;57.46138;8.443029;0.9384238;9.563975;1.284149;61.23922;-1.005579;0.7662395;-0.1900031;12.0;101.3163;12.93165;5.60471;1.0;-0.8040127;-84.60561;-100.5914;-0.334749;-0.1485624;2.09009;2.051273;66.8236;0.1522285;0.2768551;0.4010037;0.2763771;0.02871613;-0.04188128;0.8380849;0.7452937;1.466077;131.441;0.1045277;153.5524;4915.0;0.9439523933143726;0.056047606685627395;"proton"
0.7868094;57.44227;8.117327;-0.762588;12.08088;0.7993806;60.88195;4.099025;0.06520242;1.80318;13.0;105.5252;12.98539;4.797384;1.0;-0.8362975;24.20458;-38.57627;-0.02498643;0.1716933;2.252527;2.272132;74.36767;0.1392352;0.261109;0.3454493;0.3047419;0.009703141;0.007362763;0.2453301;0.2185624;0.1741415;45.54108;0.9848756;119.4808;4916.0;0.14567593235518114;0.8543240676448188;"gamma"
0.912452;58.51938;8.596709;1.596299;10.85052;1.300304;60.55517;0.7904586;0.2969254;0.6385449;12.0;103.1605;14.48521;5.330803;1.0;-0.1601937;-129.4309;-19.11371;0.2033632;-0.3444088;1.699308;2.212416;74.53607;0.158778;0.2728251;0.3183383;0.2615592;0.01179048;0.02860322;0.5217102;0.4786875;-0.306809;130.8346;-0.9533022;203.1412;4917.0;0.9155333944202407;0.08446660557975924;"proton"
0.742782;57.4932;7.550368;-0.5496856;5.826853;0.6522607;60.4156;2.008131;0.3614661;-0.6014502;12.0;90.60442;13.80313;5.270084;1.0;-0.2363683;44.86934;54.75706;-0.4193021;0.06632944;2.193316;2.643492;72.91008;0.1341721;0.2544483;0.2062799;0.2377241;-0.01150418;-0.02568358;0.5756248;0.5322553;-1.120691;70.79261;0.4350607;121.7317;4918.0;0.748426028235236;0.2515739717647639;"proton"
0.7755494;57.34274;7.924986;-0.2137825;9.708519;1.170191;61.49798;-0.3765796;2.756486;0.6096169;12.0;95.09984;17.59212;5.288952;1.0;1.199573;-47.31194;-110.9091;-0.4003396;-0.4725442;1.799268;3.217171;82.48212;0.1474975;0.2782764;0.3405894;0.1572147;-0.08644184;0.04221142;1.589584;1.499471;0.03198736;120.5788;-0.9994884;38.23001;4919.0;0.12850997335858438;0.8714900266414156;"gamma"
0.9450404;56.95396;8.786036;2.768691;11.97027;1.627815;61.43666;-0.8279018;0.7014264;0.1156674;24.0;210.8649;19.06752;9.105802;1.0;-0.4775868;121.738;40.34423;0.3076331;-0.1423239;1.992483;2.534722;61.61709;0.08863436;0.1703123;0.3920752;0.1993723;0.02977698;0.01595083;0.8198782;0.7940036;-0.7975982;128.249;0.6984276;95.94822;4920.0;0.9681250566239146;0.031874943376085464;"proton"
0.7613826;57.03933;8.227472;0.2942767;6.348477;0.6008621;60.59333;-0.5236195;0.2950799;0.5281078;12.0;98.72966;16.55804;4.604121;1.0;1.451458;-49.5995;-80.73563;0.1753882;-0.3157323;2.050392;2.497296;85.14565;0.1367203;0.248079;0.3255538;0.2423567;-0.01801209;-0.008678256;0.5200865;0.4927003;0.4315615;94.75417;-0.9083137;175.7399;4921.0;0.7469025148664462;0.25309748513355385;"proton"
0.9796803;57.76254;7.662222;1.51088;7.026632;1.197766;61.57843;-0.5722773;1.883614;0.0412346;25.0;191.5556;16.60921;8.929884;1.0;-0.0711089;-20.91588;40.25117;0.1054538;0.07013828;2.014378;2.068822;54.52998;0.08062104;0.1415661;0.3003539;0.1895237;-0.04703197;0.0241927;1.344719;1.309498;1.020456;45.36111;-0.5229771;87.28322;4922.0;0.9281774874012892;0.0718225125987108;"proton"
0.9498523;57.89679;8.172514;-0.2533077;8.050857;0.6877766;62.90505;0.3009866;6.96126;1.130711;21.0;171.6228;29.946;5.837495;2.0;-1.065002;141.3362;-23.74039;-0.664909;-0.1900429;2.515681;2.391957;94.94948;0.08277784;0.164333;0.419403;0.1953232;-0.08015034;-0.02049051;2.574834;2.645492;-0.8985847;143.3162;0.622718;215.6445;4923.0;0.9599783478077443;0.040021652192255806;"proton"
0.9095513;58.08599;8.807772;0.03705747;18.15534;1.098085;61.18098;3.179082;3.368602;2.006135;22.0;193.771;32.6831;6.404578;2.0;0.2545882;133.6216;-65.6245;-1.287757;0.3428347;3.637755;2.559226;94.82849;0.09642218;0.1850035;0.3669978;0.1451851;-0.04502572;0.06101168;1.793177;1.582108;0.7111082;148.8667;0.757639;229.2262;4924.0;0.9431450149649291;0.056854985035070874;"proton"
0.7482809;57.50936;8.269274;-0.265629;4.91161;0.2343732;60.26202;2.550093;0.2660604;1.548084;13.0;107.5006;15.08948;4.990868;1.0;1.47004;-93.12681;67.21635;0.1110397;-0.5940967;2.062139;2.758137;78.93118;0.111451;0.2215319;0.3970983;0.2352522;0.009310785;-0.009595784;0.4955746;0.4842912;-1.046363;114.8505;0.5007222;101.6975;4925.0;0.9450738653960983;0.05492613460390179;"proton"
0.787167;56.5554;7.576502;-0.4779169;1.941879;0.06552251;60.63345;-0.3150042;0.4395011;0.5640047;14.0;106.071;13.63461;6.198368;1.0;-0.4393526;-122.0248;31.43839;-0.2188324;-0.04148693;2.508736;2.760739;64.32382;0.0922;0.1841147;0.4128646;0.2700754;-0.03728452;0.003968898;0.6388334;0.6404422;-0.187197;126.0096;-0.9825297;63.94018;4926.0;0.6546283113235055;0.3453716886764945;"proton"
0.8302173;57.40103;9.223749;3.690648;9.015436;1.530222;60.86552;-0.02740872;0.4648636;0.4414406;16.0;147.58;18.46374;6.374682;1.0;-0.8951807;32.9729;107.5488;0.04884919;-0.02491815;2.012576;2.058768;77.22074;0.1206404;0.205023;0.4033605;0.2401597;-0.02555986;0.0164571;0.6601588;0.6598813;0.9731032;112.4898;-0.562737;168.5037;4927.0;0.9148034865538257;0.08519651344617434;"proton"
1.103001;58.48681;10.54864;-0.5779607;24.17173;0.8023698;62.85857;-0.7092246;2.622624;0.4468103;41.0;432.4941;25.33556;8.65689;1.0;-1.347448;-51.835;65.60684;-0.1441339;-0.2228859;2.522733;2.857906;77.64116;0.04942827;0.09757361;0.3702805;0.1384225;-0.0546662;7.652414E-4;1.59958;1.496448;-0.4453179;83.61295;-0.9024738;36.08192;4928.0;0.9287618098690732;0.0712381901309268;"proton"
1.059173;58.05456;10.65802;-0.7679196;18.58515;0.6001319;62.66283;-0.5959537;1.177893;-0.01231427;35.0;373.0307;18.63984;10.78345;2.0;0.5600696;-62.11367;-41.98149;0.2023155;0.06674402;2.632256;2.339378;49.70981;0.05392687;0.1024881;0.3927304;0.1378083;-0.03674502;-0.002714655;1.069691;0.945659;-0.03428555;74.97035;-0.9994123;124.6626;4929.0;0.6152078439571166;0.3847921560428834;"proton"
0.9413636;57.28528;11.68204;2.32568;65.31529;1.669641;61.60619;0.2500578;0.2617248;0.9256873;30.0;350.4611;17.73896;8.024299;1.0;-0.5083142;-93.2312;4.909462;-0.2060705;-0.06294138;2.215785;2.585292;64.5893;0.1048078;0.1833078;0.3883004;0.2171547;-0.01680523;-0.003786612;0.5029916;0.4221671;-0.4557038;93.36038;-0.8979515;45.37065;4930.0;0.8761965203440091;0.12380347965599087;"proton"
1.125152;57.30688;12.05389;0.6362904;37.01901;1.067137;62.32147;18.39418;1.699357;-3.361863;47.0;566.5327;23.61026;10.27681;1.0;0.4794393;-108.0497;-12.61973;-0.360184;0.1416452;2.644294;2.589729;66.60439;0.05325471;0.09736356;0.3645515;0.1237576;0.03232012;-0.002023414;1.289651;1.088692;0.3631705;108.7842;-0.9347752;52.19493;4931.0;0.9339675901758905;0.06603240982410952;"proton"
0.8256215;56.88696;7.520172;-1.445831;4.894513;0.1458352;61.47237;-1.061701;5.57421;0.2711666;17.0;127.8429;15.49753;6.849874;1.0;0.9931486;24.61038;-141.8326;0.01316983;-0.01388163;1.753006;1.860597;65.81078;0.08694623;0.1680845;0.3874465;0.1807105;-0.1060095;0.03192264;2.290484;2.25894;-0.7494542;143.952;-0.7320608;197.2909;4932.0;0.8887232452294812;0.1112767547705188;"proton"
0.8319553;56.76714;8.941346;-1.525208;14.1805;0.4231936;60.63115;-0.2809665;0.5432073;-0.21465;11.0;98.3548;9.117934;6.443711;1.0;1.26332;-85.89735;-40.2815;0.0784405;0.1992915;2.117545;2.018612;34.59094;0.1474166;0.2937254;0.4680979;0.3903893;0.04098945;-0.0296328;0.7027267;0.6370296;0.82482;94.87336;-0.6786892;121.0458;4933.0;0.8349765039188216;0.16502349608117847;"proton"
0.8106038;57.98028;8.141621;-0.4637379;7.779772;0.6459532;60.56504;0.6533499;0.1708628;0.6722587;17.0;138.4076;12.76603;7.758172;1.0;-1.14672;123.949;-20.52387;-0.169805;-0.1049577;2.211387;2.171489;46.2655;0.102643;0.1864805;0.3589807;0.1997609;-0.02064641;-0.007954736;0.4010138;0.3865911;-0.982626;125.6367;0.5548397;156.1258;4934.0;0.9463568476319567;0.05364315236804331;"proton"
1.005193;58.97114;7.247314;4.963769;5.073831;1.853848;64.91282;-1.653217;18.47899;0.1836385;26.0;188.4302;36.58216;6.414676;2.0;1.453646;-4.626659;-105.9999;0.2875058;0.01762077;1.594561;1.740402;97.25924;0.08044845;0.1345555;0.3188384;0.09822356;0.1135961;0.004408629;4.215242;4.165673;-0.07353035;106.1009;-0.9972979;203.2229;4935.0;0.8024705316409425;0.19752946835905758;"proton"
0.8600726;57.71998;7.898857;1.014398;11.19031;1.323092;60.56774;0.8048479;0.8089874;0.9562275;20.0;157.9771;19.86059;6.447725;1.0;0.7895223;-20.36037;146.2602;-0.3415459;0.1968289;2.055649;2.649238;79.65087;0.09962195;0.1975197;0.3795341;0.1666752;-0.03844629;0.02768037;0.876663;0.8273162;-0.9195917;147.6705;0.6061449;205.9366;4936.0;0.9509237769154434;0.04907622308455654;"proton"
0.8432655;57.75889;7.667423;2.83453;12.32964;1.69381;60.31582;1.241655;0.1440301;0.2349526;12.0;92.00907;12.75891;6.473659;2.0;0.1171188;16.41697;63.78347;0.5535536;0.1993938;2.197245;2.463729;58.09918;0.1790744;0.3084132;0.3588505;0.3588505;0.008741582;-0.002651053;0.363356;0.3340329;-1.201759;65.86234;0.3607173;70.37584;4937.0;0.8391778787953336;0.16082212120466652;"proton"
0.9330441;57.66093;9.451009;-0.3949593;12.93295;0.6120196;62.38813;20.01383;3.210282;4.144288;28.0;264.6283;20.01839;7.995814;1.0;-0.6655342;-72.7652;-95.11524;0.2560297;0.001227617;2.43301;2.165188;70.83201;0.06705095;0.1279107;0.335758;0.1605822;-0.01571218;0.06466882;1.75944;1.409819;1.558308;119.7568;0.01248817;138.3727;4938.0;0.9413100488060856;0.05868995119391446;"proton"
0.8840348;58.9155;10.15411;-0.7007812;24.24565;0.7220569;61.81193;0.02608017;1.187892;-0.8097945;24.0;243.6988;12.16334;10.3455;1.0;0.4604981;-8.744737;-1.305158;-0.02721807;0.1689885;2.516993;2.874122;17.62641;0.08245502;0.1648686;0.4451197;0.2104718;-0.01806709;0.02931315;1.066957;0.8909417;0.3123411;8.841599;-0.9516168;9.604873;4939.0;0.4026205619542867;0.5973794380457133;"gamma"
0.8493246;58.33507;7.683368;0.3476891;6.534198;0.9993241;60.64225;0.4363379;0.1908347;-1.127594;11.0;84.51705;21.02844;5.553067;2.0;-0.9799651;-0.3497568;-74.75195;-0.8464331;0.1202294;2.078431;2.104587;86.79509;0.1527884;0.2854994;0.310805;0.210466;-0.00594568;-0.03191527;0.4165167;0.3696281;0.5955101;74.75276;0.8278625;154.4798;4940.0;0.8712791536461572;0.12872084635384282;"proton"
2.025148;58.61078;24.77498;0.5094465;371.9495;1.109353;64.76176;-1.023676;5.151029;0.3886922;76.0;1882.898;32.7614;9.43685;1.0;1.282953;32.14503;110.1535;0.2235393;-0.2695515;2.35032;3.065999;83.96764;0.04605417;0.08377514;0.3877718;0.09999309;0.05090434;-0.008906812;2.254607;1.802655;-0.003907438;114.748;0.9999924;30.78271;4941.0;0.1816403884515812;0.8183596115484189;"gamma"
1.484023;58.40032;15.44422;6.566204;122.4869;2.008383;64.77431;5.149654;8.834698;1.376018;70.0;1081.095;31.29042;10.30936;1.0;0.8869566;-42.64427;-99.15498;-0.4486582;0.1094529;2.732088;3.00618;79.0819;0.06357315;0.0989067;0.4177355;0.0882331;-0.05882817;0.03149565;2.951015;2.198641;-0.2776767;107.9363;-0.9616949;38.55524;4942.0;0.8955482902324482;0.10445170976755179;"proton"
0.8026879;57.60414;8.978542;-1.520824;9.973643;-0.2353934;60.22327;1.651929;0.1510485;1.163853;11.0;98.76396;12.28783;5.079;1.0;-1.097579;4.39191;11.35142;-0.3720667;-0.2156136;2.055816;2.383146;69.19118;0.1305849;0.2598827;0.3844409;0.3605181;0.003630575;-0.0207271;0.3705628;0.3114875;0.8423831;12.17143;-0.6656864;61.76034;4943.0;0.6773584166718557;0.32264158332814424;"proton"
0.8975232;58.03213;8.743182;-0.2783058;13.4132;0.8895234;61.13386;2.243125;0.6126461;0.6202442;23.0;201.0932;16.85152;7.786596;1.0;-0.1937702;109.0681;-18.56706;0.4423467;-0.05913013;2.474025;2.314459;63.44336;0.08477399;0.1594441;0.4169066;0.2047359;0.01432749;0.02516981;0.7655124;0.6636805;-0.02515306;110.6372;0.9996837;47.24088;4944.0;0.6889701875767811;0.311029812423219;"proton"
0.9538777;58.84932;9.310015;-0.05175524;10.40507;0.775922;61.86682;2.404994;2.511527;-0.5111755;26.0;242.0604;22.15077;6.698318;1.0;1.156177;110.6636;6.523277;-0.3955645;0.08758846;2.337646;2.033946;82.27534;0.06948462;0.1324592;0.3176737;0.1718861;-0.02978136;0.04850509;1.554004;1.390817;1.097298;110.8557;0.4560023;165.4579;4945.0;0.955000008947871;0.044999991052129075;"proton"
0.8696006;58.6312;9.904315;-0.9615135;16.02791;0.3396925;61.3372;-0.7576312;0.1463861;0.1553948;19.0;188.182;15.37353;6.063811;1.0;-0.527369;-55.10038;25.83506;-0.09988831;0.2106641;2.214932;1.858997;71.4207;0.09507216;0.1793151;0.3936804;0.2143654;0.01652486;-0.004698558;0.3723998;0.3418129;-0.08893198;60.85641;-0.9960482;12.08126;4946.0;0.08809843117819499;0.9119015688218051;"gamma"
1.190876;58.09245;12.12079;0.888479;58.00498;1.260368;63.06666;1.661798;1.669111;-0.1734808;47.0;569.6769;23.00404;10.60054;1.0;0.5851319;-23.49382;-96.67165;0.5584167;-0.3099039;2.534802;2.680786;63.59179;0.06021796;0.1133842;0.3818857;0.1083583;0.01260904;-0.01442006;1.278123;0.96809;-0.7472593;99.48551;-0.7335543;152.3906;4947.0;0.9592720218161317;0.04072797818386827;"proton"
